arch,bin,func,depth
amd64,tty,dbg.hard_locale,3
amd64,tty,dbg.close_stream,0
amd64,tty,dbg.main,6
amd64,dd,dbg.main,0
amd64,dd,dbg.rpl_fseeko,4
amd64,dd,sym.ximalloc,2
amd64,dd,dbg.human_options,0
amd64,tty,sym.xmemdup,2
amd64,tty,sym.quotearg_n_style_mem,2
amd64,dd,dbg.parse_gnu_standard_options_only,0
amd64,tty,sym.xreallocarray,0
amd64,dd,dbg.set_fd_flags,0
amd64,dd,dbg.close_stdout,0
amd64,dd,dbg.version_etc_ar,4
amd64,dd,dbg.iread,6
amd64,dd,dbg.parse_long_options,0
amd64,dd,dbg.iread_fullblock,5
amd64,dd,dbg.xzalloc,2
amd64,dd,dbg.cleanup,7
amd64,dd,dbg.setlocale_null_r,0
amd64,dd,dbg.xstrtoumax,0
amd64,dd,dbg.rpl_fflush,2
amd64,dd,dbg.quotearg_alloc_mem,2
amd64,dd,sym.version_etc_va,0
amd64,shuf,dbg.quotearg_colon,2
amd64,shuf,dbg.set_program_name,5
amd64,dd,dbg.xizalloc,2
amd64,dd,dbg.xnmalloc,2
amd64,dd,fcn.00004420,2
amd64,shuf,sym.hash_insert_if_absent,0
amd64,dd,sym.quotearg_custom,2
amd64,shuf,sym.xcalloc,2
amd64,dd,sym.gettext_quote.part.0,0
amd64,shuf,dbg.xpalloc,0
amd64,dd,dbg.rpl_fcntl,0
amd64,dd,sym.maybe_close_stdout,3
amd64,dd,sym.quotearg_n_custom_mem,2
amd64,shuf,sym.hash_find_entry,0
amd64,shuf,dbg.close_stdout,0
amd64,dd,dbg.ifd_reopen,2
amd64,dd,dbg.rpl_mbrtowc,2
amd64,shuf,dbg.freopen_safer,0
amd64,dd,entry.fini0,4
amd64,shuf,dbg.randread,6
amd64,dd,sym.quotearg_char_mem,2
amd64,shuf,dbg.hash_free,0
amd64,hostid,dbg.quotearg_free,4
amd64,shuf,dbg.hard_locale,3
amd64,hostid,dbg.xzalloc,2
amd64,shuf,dbg.rpl_fflush,2
amd64,dd,dbg.translate_charset,2
amd64,hostid,dbg.xcharalloc,2
amd64,shuf,fcn.00003230,2
amd64,shuf,sym.xrealloc,0
amd64,dd,dbg.xstrdup,2
amd64,shuf,dbg.randint_all_new,2
amd64,hostid,dbg.setlocale_null_r,0
amd64,dd,sym.quotearg_style_mem,2
amd64,shuf,dbg.hash_get_entries,7
amd64,shuf,dbg.xnmalloc,2
amd64,hostid,fcn.00002460,2
amd64,dd,dbg.xirealloc,2
amd64,hostid,sym.xmalloc,2
amd64,dd,dbg.fd_reopen,2
amd64,shuf,sym.hash_get_first,5
amd64,hostid,sym.gettext_quote.part.0,0
amd64,shuf,sym.quotearg_n_custom,2
amd64,hostid,sym.ximalloc,2
amd64,dd,sym.vasnprintf,0
amd64,shuf,sym.xmalloc,2
amd64,hostid,sym._init,2
amd64,dd,dbg.hard_locale,3
amd64,shuf,dbg.xizalloc,2
amd64,dd,sym.iftruncate.constprop.0,2
amd64,shuf,dbg.ximemdup0,2
amd64,comm,sym.gettext_quote.part.0,0
amd64,hostid,sym.quotearg_buffer_restyled,0
amd64,dd,dbg.write_output,4
amd64,hostid,dbg.xnmalloc,2
amd64,hostid,sym.set_custom_quoting,1
amd64,dd,sym.set_custom_quoting,1
amd64,shuf,dbg.xstrtoumax,0
amd64,shuf,sym.quotearg_style_mem,2
amd64,hostid,dbg.rpl_fclose,0
amd64,shuf,dbg.hash_string,4
amd64,dd,sym.xreallocarray,0
amd64,hostid,dbg.ximemdup0,2
amd64,shuf,sym.transfer_entries,0
amd64,hostid,dbg.version_etc_arn,0
amd64,hostid,sym.version_etc_va,0
amd64,hostid,dbg.locale_charset,2
amd64,shuf,dbg.fopen_safer,0
amd64,hostid,sym.quotearg_custom,2
amd64,hostid,sym.quotearg_char,2
amd64,shuf,dbg.version_etc_arn,0
amd64,hostid,sym.xireallocarray,2
amd64,shuf,dbg.randint_genmax,0
amd64,hostid,dbg.set_program_name,5
amd64,shuf,dbg.hash_initialize,3
amd64,hostid,sym.quotearg_n_custom,2
amd64,hostid,dbg.version_etc_ar,4
amd64,shuf,sym.hash_get_next,4
amd64,shuf,dbg.xnrealloc,0
amd64,hostid,sym.x2nrealloc,0
amd64,shuf,dbg.quotearg_alloc_mem,2
amd64,hostid,dbg.xnrealloc,0
amd64,shuf,dbg.randread_new,0
amd64,shuf,dbg.ximemdup,2
amd64,hostid,dbg.hard_locale,3
amd64,shuf,sym.quotearg_n_options,4
amd64,hostid,dbg.ximemdup,2
amd64,shuf,sym.version_etc_va,0
amd64,hostid,dbg.rpl_fseeko,4
amd64,hostid,dbg.parse_long_options,0
amd64,hostid,sym.xreallocarray,0
amd64,getlimits,dbg.quotearg_free,4
amd64,shuf,dbg.hash_table_ok,0
amd64,hostid,entry.fini0,4
amd64,shuf,dbg.rpl_fseeko,4
amd64,hostid,dbg.close_stream,0
amd64,comm,sym.quotearg_buffer_restyled,0
amd64,shuf,dbg.hash_do_for_each,0
amd64,comm,dbg.quotearg_colon,2
amd64,shuf,dbg.version_etc,0
amd64,comm,dbg.fadvise,2
amd64,hostid,sym.quotearg_custom_mem,2
amd64,hostid,dbg.quotearg_colon_mem,2
amd64,shuf,sym.quotearg_n_custom_mem,2
amd64,shuf,sym.quotearg_style,2
amd64,comm,sym.quotearg_n_style_colon,2
amd64,shuf,dbg.randread_free,2
amd64,comm,sym.x2nrealloc,0
amd64,shuf,sym.quotearg_char_mem,2
amd64,hostid,sym.xmemdup,2
amd64,hostid,sym.quotearg_n_style_mem,2
amd64,hostid,dbg.close_stdout,0
amd64,comm,dbg.setlocale_null_r,0
amd64,comm,sym.xmalloc,2
amd64,shuf,sym.quotearg_n_style_colon,2
amd64,hostid,sym.quotearg_style_mem,2
amd64,comm,dbg.rpl_mbrtowc,2
amd64,shuf,dbg.x2realloc,0
amd64,hostid,sym.quotearg_n_custom_mem,2
amd64,hostid,sym.quotearg_n_style,2
amd64,comm,dbg.close_stream,0
amd64,hostid,dbg.xirealloc,2
amd64,shuf,dbg.usage,0
amd64,comm,sym.xrealloc,0
amd64,hostid,sym.quotearg_style,2
amd64,comm,dbg.rpl_fflush,2
amd64,hostid,dbg.version_etc,0
amd64,shuf,dbg.fadvise,2
amd64,comm,dbg.rpl_fcntl,0
amd64,hostid,dbg.x2realloc,0
amd64,hostid,sym.xcalloc,2
amd64,hostid,dbg.main,2
amd64,shuf,sym._init,2
amd64,hostid,dbg.quotearg_colon,2
amd64,hostid,sym.xicalloc,2
amd64,comm,dbg.compare_files,0
amd64,shuf,sym.compute_bucket_size.isra.0,0
amd64,comm,dbg.memcoll,2
amd64,hostid,sym.quotearg_n_style_colon,2
amd64,comm,dbg.xnmalloc,2
amd64,hostid,dbg.xpalloc,0
amd64,shuf,dbg.xcharalloc,2
amd64,comm,sym.quotearg_char_mem,2
amd64,comm,dbg.close_stdout,0
amd64,shuf,sym.xicalloc,2
amd64,getlimits,sym.quotearg_buffer_restyled,0
amd64,shuf,dbg.hash_insert,2
amd64,hostid,dbg.rpl_fflush,2
amd64,comm,sym._init,2
amd64,getlimits,dbg.quotearg_colon,2
amd64,shuf,dbg.read_file,0
amd64,getlimits,sym.xicalloc,2
amd64,shuf,dbg.xstrdup,2
amd64,getlimits,sym.xireallocarray,2
amd64,shuf,sym.set_custom_quoting,1
amd64,hostid,dbg.quotearg_alloc_mem,2
amd64,comm,dbg.fopen_safer,0
amd64,getlimits,sym.quotearg_n_style_colon,2
amd64,shuf,sym.randread_error,2
amd64,getlimits,dbg.close_stream,0
amd64,hostid,dbg.xizalloc,2
amd64,hostid,sym.xrealloc,0
amd64,shuf,dbg.xirealloc,2
amd64,comm,sym.ximalloc,2
amd64,getlimits,dbg.version_etc_arn,0
amd64,hostid,sym.quotearg_char_mem,2
amd64,getlimits,dbg.rpl_fflush,2
amd64,shuf,dbg.xinmalloc,2
amd64,hostid,dbg.xstrdup,2
amd64,comm,dbg.main,0
amd64,hostid,dbg.parse_gnu_standard_options_only,0
amd64,comm,sym.xicalloc,2
amd64,getlimits,sym.version_etc_va,0
amd64,comm,sym.xireallocarray,2
amd64,shuf,dbg.xzalloc,2
amd64,getlimits,sym.quotearg_n_custom_mem,2
amd64,hostid,sym.quotearg_n_options,4
amd64,getlimits,sym.quotearg_n_style,2
amd64,comm,dbg.ximemdup,2
amd64,getlimits,dbg.main,2
amd64,hostid,entry.init0,2
amd64,getlimits,sym.quotearg_style,2
amd64,getlimits,sym.quotearg_char_mem,2
amd64,hostid,dbg.rpl_mbrtowc,2
amd64,comm,dbg.version_etc_arn,0
amd64,getlimits,dbg.xnrealloc,0
amd64,comm,dbg.umaxtostr,2
amd64,hostid,dbg.xinmalloc,2
amd64,getlimits,sym.xmemdup,2
amd64,comm,dbg.xirealloc,2
amd64,hostid,dbg.usage,0
amd64,comm,dbg.version_etc_ar,4
amd64,getlimits,sym._init,2
amd64,comm,dbg.strcoll_loop,3
amd64,getlimits,dbg.print_LDBL,2
amd64,comm,dbg.memcmp2,2
amd64,getlimits,dbg.rpl_mbrtowc,2
amd64,getlimits,dbg.x2realloc,0
amd64,comm,dbg.xnrealloc,0
amd64,getlimits,fcn.00002e10,2
amd64,comm,dbg.locale_charset,2
amd64,getlimits,dbg.ftoastr,4
amd64,comm,sym.xmemdup,2
amd64,comm,entry.fini0,4
amd64,getlimits,dbg.xizalloc,2
amd64,getlimits,sym.xreallocarray,0
amd64,comm,sym.set_custom_quoting,1
amd64,getlimits,dbg.version_etc,0
amd64,comm,sym.version_etc_va,0
amd64,getlimits,dbg.rpl_fseeko,4
amd64,comm,sym.quotearg_custom,2
amd64,comm,dbg.xizalloc,2
amd64,getlimits,sym.xcalloc,2
amd64,comm,sym.xreallocarray,0
amd64,getlimits,dbg.parse_gnu_standard_options_only,0
amd64,comm,dbg.quotearg_colon_mem,2
amd64,getlimits,sym.set_custom_quoting,1
amd64,comm,sym.quotearg_char,2
amd64,getlimits,dbg.hard_locale,3
amd64,comm,sym.quotearg_n_style_mem,2
amd64,comm,sym.check_order.part.0,4
amd64,getlimits,dbg.locale_charset,2
amd64,comm,dbg.set_program_name,5
amd64,getlimits,sym.quotearg_custom,2
amd64,comm,dbg.x2realloc,0
amd64,getlimits,dbg.xinmalloc,2
amd64,comm,sym.quotearg_style_mem,2
amd64,getlimits,dbg.xzalloc,2
amd64,comm,sym.quotearg_n_custom,2
amd64,getlimits,sym.quotearg_n_style_mem,2
amd64,getlimits,dbg.close_stdout,0
amd64,comm,sym.xcalloc,2
amd64,getlimits,dbg.xstrdup,2
amd64,comm,dbg.rpl_fclose,0
amd64,getlimits,sym.quotearg_style_mem,2
amd64,comm,entry.init0,2
amd64,getlimits,sym.quotearg_n_custom,2
amd64,comm,dbg.readlinebuffer_delim,0
amd64,getlimits,dbg.rpl_fclose,0
amd64,getlimits,dbg.xpalloc,0
amd64,getlimits,dbg.print_FLT,2
amd64,comm,dbg.writeline,0
amd64,getlimits,dbg.quotearg_colon_mem,2
amd64,comm,dbg.version_etc,0
amd64,getlimits,dbg.ldtoastr,4
amd64,getlimits,dbg.xcharalloc,2
amd64,comm,dbg.xmemcoll0,2
amd64,getlimits,sym.quotearg_char,2
amd64,getlimits,dbg.ximemdup0,2
amd64,comm,dbg.quotearg_alloc_mem,2
amd64,getlimits,entry.fini0,4
amd64,comm,dbg.usage,0
amd64,comm,dbg.xstrdup,2
amd64,getlimits,dbg.usage,0
amd64,comm,dbg.hard_locale,3
amd64,getlimits,dbg.dtoastr,4
amd64,comm,dbg.xpalloc,0
amd64,getlimits,sym.xrealloc,0
amd64,comm,fcn.000026c0,2
amd64,getlimits,dbg.xnmalloc,2
amd64,comm,sym.quotearg_n_options,4
amd64,getlimits,sym.quotearg_n_options,4
amd64,comm,dbg.xinmalloc,2
amd64,getlimits,dbg.set_program_name,5
amd64,comm,dbg.rpl_fseeko,4
amd64,comm,dbg.memcoll0,2
amd64,getlimits,sym.x2nrealloc,0
amd64,comm,dbg.xmemcoll,2
amd64,getlimits,dbg.quotearg_alloc_mem,2
amd64,comm,sym.quotearg_custom_mem,2
amd64,comm,dbg.xzalloc,2
amd64,getlimits,sym.xmalloc,2
amd64,shuf,sym.quotearg_buffer_restyled,0
amd64,getlimits,dbg.print_DBL,2
amd64,shuf,dbg.readlinebuffer_delim,0
amd64,getlimits,dbg.ximemdup,2
amd64,comm,dbg.quotearg_free,4
amd64,shuf,entry.fini0,4
amd64,shuf,dbg.isaac_refill,2
amd64,getlimits,dbg.setlocale_null_r,0
amd64,getlimits,entry.init0,2
amd64,comm,sym.quotearg_n_custom_mem,2
amd64,getlimits,dbg.xirealloc,2
amd64,shuf,dbg.main,0
amd64,getlimits,dbg.version_etc_ar,4
amd64,comm,sym.quotearg_n_style,2
amd64,comm,sym.quotearg_style,2
amd64,comm,dbg.xcharalloc,2
amd64,getlimits,sym.quotearg_custom_mem,2
amd64,getlimits,dbg.decimal_absval_add_one,4
amd64,shuf,sym.quotearg_custom,2
amd64,getlimits,sym.gettext_quote.part.0,0
amd64,comm,dbg.ximemdup0,2
amd64,shuf,dbg.quotearg_colon_mem,2
amd64,getlimits,dbg.parse_long_options,0
amd64,getlimits,sym.ximalloc,2
amd64,shuf,sym.gettext_quote.part.0,0
amd64,shuf,sym.quotearg_char,2
amd64,shuf,dbg.check_tuning,0
amd64,shuf,dbg.randperm_bound,2
amd64,shuf,sym.quotearg_n_style_mem,2
amd64,shuf,dbg.locale_charset,2
amd64,shuf,dbg.hash_print_statistics,7
amd64,shuf,sym.x2nrealloc,0
amd64,shuf,dbg.fread_file,0
amd64,shuf,sym.ximalloc,2
amd64,shuf,sym.xireallocarray,2
amd64,shuf,entry.init0,2
amd64,shuf,dbg.version_etc_ar,4
amd64,shuf,dbg.rpl_fclose,0
amd64,shuf,sym.hash_get_max_bucket_length,7
amd64,shuf,dbg.isaac_seed,2
amd64,shuf,dbg.setlocale_null_r,0
amd64,shuf,dbg.rpl_fcntl,0
amd64,shuf,dbg.hash_clear,7
amd64,shuf,sym.quotearg_custom_mem,2
amd64,shuf,dbg.randperm_new,0
amd64,shuf,sym.xreallocarray,0
amd64,shuf,sym.xmemdup,2
amd64,shuf,dbg.quotearg_free,4
amd64,shuf,dbg.xnumtoumax,0
amd64,shuf,dbg.rpl_mbrtowc,2
amd64,shuf,sym.quotearg_n_style,2
amd64,shuf,sym.hash_lookup,4
amd64,shuf,dbg.close_stream,0
amd64,shuf,sym.hash_rehash,0
amd64,shuf,dbg.hash_remove,10
amd64,nice,dbg.xstrdup,2
amd64,nice,sym.quotearg_n_custom_mem,2
amd64,nice,sym.quotearg_custom_mem,2
amd64,nice,dbg.main,0
amd64,nice,dbg.rpl_fseeko,4
amd64,nice,sym.ximalloc,2
amd64,nice,entry.fini0,4
amd64,nice,dbg.quotearg_colon,2
amd64,nice,dbg.xnmalloc,2
amd64,nice,dbg.hard_locale,3
amd64,nice,dbg.ximemdup0,2
amd64,nice,sym.quotearg_n_style_colon,2
amd64,nice,dbg.version_etc_arn,0
amd64,nice,sym._init,2
amd64,nice,sym.version_etc_va,0
amd64,nice,sym.quotearg_n_style,2
amd64,nice,sym.quotearg_style,2
amd64,nice,sym.quotearg_char_mem,2
amd64,nice,sym.xmalloc,2
amd64,nice,sym.quotearg_n_style_mem,2
amd64,nice,sym.quotearg_style_mem,2
amd64,nice,dbg.rpl_fflush,2
amd64,nice,dbg.version_etc_ar,4
amd64,nice,dbg.quotearg_colon_mem,2
amd64,nice,sym.x2nrealloc,0
amd64,nice,dbg.xnrealloc,0
amd64,nice,dbg.ximemdup,2
amd64,nice,sym.xireallocarray,2
amd64,nice,dbg.rpl_mbrtowc,2
amd64,nice,dbg.quotearg_alloc_mem,2
amd64,nice,sym.gettext_quote.part.0,0
amd64,nice,sym.xreallocarray,0
amd64,chroot,dbg.parse_user_spec,0
amd64,chroot,dbg.xgetgroups,2
amd64,chroot,dbg.umaxtostr,2
amd64,chroot,sym.quotearg_style,2
amd64,chroot,sym.quotearg_char_mem,2
amd64,kill,fcn.00002990,2
amd64,chroot,sym.version_etc_va,0
amd64,kill,dbg.xizalloc,2
amd64,kill,sym.quotearg_custom,2
amd64,chroot,dbg.xcharalloc,2
amd64,kill,sym.gettext_quote.part.0,0
amd64,chroot,dbg.close_stream,0
amd64,kill,dbg.xirealloc,2
amd64,kill,dbg.rpl_mbrtowc,2
amd64,chroot,sym.xmemdup,2
amd64,chroot,dbg.rpl_fclose,0
amd64,chroot,dbg.version_etc_arn,0
amd64,chroot,dbg.close_stdout,0
amd64,nice,sym.quotearg_buffer_restyled,0
amd64,chroot,sym._init,2
amd64,nice,entry.init0,2
amd64,nice,sym.set_custom_quoting,1
amd64,nice,sym.quotearg_n_options,4
amd64,chroot,dbg.main,0
amd64,chroot,dbg.x2realloc,0
amd64,kill,sym.quotearg_buffer_restyled,0
amd64,kill,dbg.x2realloc,0
amd64,chroot,dbg.xstrtoul,0
amd64,kill,sym.quotearg_n_style_mem,2
amd64,chroot,dbg.set_program_name,5
amd64,kill,sym._init,2
amd64,chroot,sym.xmalloc,2
amd64,kill,sym.quotearg_style_mem,2
amd64,nice,dbg.xstrtol,0
amd64,kill,sym.quotearg_n_custom,2
amd64,chroot,sym.xcalloc,2
amd64,kill,sym.xcalloc,2
amd64,nice,sym.quotearg_custom,2
amd64,chroot,dbg.xnmalloc,2
amd64,kill,dbg.hard_locale,3
amd64,kill,dbg.sig2str,0
amd64,nice,dbg.usage,0
amd64,kill,dbg.quotearg_colon_mem,2
amd64,kill,dbg.locale_charset,2
amd64,nice,dbg.quotearg_free,4
amd64,kill,dbg.quotearg_colon,2
amd64,chroot,dbg.rpl_fseeko,4
amd64,nice,sym.quotearg_char,2
amd64,kill,dbg.xcharalloc,2
amd64,nice,sym.xmemdup,2
amd64,kill,dbg.rpl_fseeko,4
amd64,chroot,entry.fini0,4
amd64,nice,dbg.setlocale_null_r,0
amd64,kill,dbg.operand2sig,0
amd64,kill,sym.xrealloc,0
amd64,nice,dbg.rpl_fclose,0
amd64,chroot,sym.xicalloc,2
amd64,kill,dbg.xstrdup,2
amd64,nice,dbg.set_program_name,5
amd64,chroot,sym.xireallocarray,2
amd64,kill,sym.quotearg_n_style,2
amd64,chroot,dbg.xstrdup,2
amd64,kill,dbg.rpl_fclose,0
amd64,tail,sym.xlseek.part.0,2
amd64,nice,sym.quotearg_n_custom,2
amd64,chroot,sym.quotearg_custom,2
amd64,nice,dbg.xirealloc,2
amd64,nice,dbg.locale_charset,2
amd64,tail,sym.quotearg_n_style_mem,2
amd64,chroot,dbg.xirealloc,2
amd64,nice,fcn.00002780,2
amd64,chroot,dbg.version_etc_ar,4
amd64,nice,dbg.x2realloc,0
amd64,nice,dbg.version_etc,0
amd64,chroot,dbg.xinmalloc,2
amd64,tail,sym.quotearg_n_options,4
amd64,chroot,sym.quotearg_n_style_mem,2
amd64,chroot,dbg.rpl_mbrtowc,2
amd64,nice,sym.xicalloc,2
amd64,chroot,dbg.xnrealloc,0
amd64,nice,dbg.close_stream,0
amd64,chroot,sym.quotearg_style_mem,2
amd64,chroot,dbg.xzalloc,2
amd64,kill,dbg.main,0
amd64,chroot,sym.quotearg_n_custom,2
amd64,kill,sym.quotearg_style,2
amd64,kill,sym.quotearg_char_mem,2
amd64,nice,dbg.xpalloc,0
amd64,chroot,dbg.usage,0
amd64,chroot,dbg.quotearg_colon_mem,2
amd64,kill,dbg.xinmalloc,2
amd64,kill,sym.quotearg_n_options,4
amd64,chroot,dbg.setlocale_null_r,0
amd64,nice,dbg.xizalloc,2
amd64,kill,sym.ximalloc,2
amd64,nice,sym.xrealloc,0
amd64,chroot,sym.quotearg_char,2
amd64,kill,dbg.xzalloc,2
amd64,nice,sym.xcalloc,2
amd64,kill,dbg.xnmalloc,2
amd64,chroot,entry.init0,2
amd64,kill,dbg.version_etc_arn,0
amd64,chroot,dbg.xizalloc,2
amd64,chroot,sym.xreallocarray,0
amd64,nice,dbg.xinmalloc,2
amd64,kill,dbg.quotearg_alloc_mem,2
amd64,nice,dbg.close_stdout,0
amd64,tail,dbg.recheck,0
amd64,chroot,dbg.rpl_fflush,2
amd64,chroot,sym.quotearg_n_style,2
amd64,kill,sym.xmalloc,2
amd64,chroot,dbg.parse_additional_groups,0
amd64,kill,sym.quotearg_n_custom_mem,2
amd64,nice,dbg.xzalloc,2
amd64,nice,dbg.xcharalloc,2
amd64,chroot,dbg.ximemdup0,2
amd64,kill,dbg.ximemdup0,2
amd64,tail,sym.quotearg_n_custom_mem,2
amd64,tail,dbg.offtostr,4
amd64,chroot,sym.gettext_quote.part.0,0
amd64,tail,dbg.xzalloc,2
amd64,kill,dbg.close_stdout,0
amd64,tail,dbg.hash_string,4
amd64,chown,dbg.fts_safe_changedir,0
amd64,kill,sym.quotearg_custom_mem,2
amd64,tail,dbg.setlocale_null_r,0
amd64,kill,entry.fini0,4
amd64,tail,dbg.quotearg_free,4
amd64,chown,dbg.quotearg_alloc_mem,2
amd64,kill,dbg.quotearg_free,4
amd64,tail,dbg.file_lines,0
amd64,kill,sym.version_etc_va,0
amd64,kill,sym.x2nrealloc,0
amd64,chown,dbg.close_stdout,0
amd64,kill,sym.set_custom_quoting,1
amd64,chown,dbg.hash_clear,7
amd64,chown,sym.enter_dir,0
amd64,kill,dbg.set_program_name,5
amd64,kill,sym.quotearg_n_style_colon,2
amd64,tail,dbg.xstrtoumax,0
amd64,kill,dbg.str2sig,0
amd64,tail,dbg.xizalloc,2
amd64,chown,dbg.main,0
amd64,join,dbg.xpalloc,0
amd64,tail,sym.dir_len,3
amd64,kill,sym.xireallocarray,2
amd64,chown,dbg.version_etc_ar,4
amd64,kill,sym.quotearg_char,2
amd64,kill,dbg.version_etc_ar,4
amd64,chown,dbg.xpalloc,0
amd64,join,fcn.00003320,2
amd64,join,dbg.x2realloc,0
amd64,chown,entry.fini0,4
amd64,join,sym.quotearg_n_custom,2
amd64,kill,dbg.xnrealloc,0
amd64,chown,dbg.xcharalloc,2
amd64,join,dbg.add_field_list,0
amd64,kill,sym.xicalloc,2
amd64,kill,dbg.ximemdup,2
amd64,join,dbg.xcharalloc,2
amd64,chown,dbg.rpl_fts_children,0
amd64,kill,dbg.setlocale_null_r,0
amd64,kill,dbg.xpalloc,0
amd64,chown,dbg.hash_table_ok,0
amd64,chown,sym.version_etc_va,0
amd64,kill,entry.init0,2
amd64,join,dbg.xizalloc,2
amd64,join,dbg.prfields,5
amd64,chown,sym.uid_to_name,0
amd64,join,entry.init0,2
amd64,chown,dbg.setlocale_null_r,0
amd64,kill,dbg.usage,0
amd64,chown,sym.quotearg_style,2
amd64,chown,dbg.quotearg_colon_mem,2
amd64,kill,sym.xmemdup,2
amd64,kill,sym.xreallocarray,0
amd64,chown,sym.rpl_fts_read,0
amd64,kill,dbg.close_stream,0
amd64,chown,sym.quotearg_char_mem,2
amd64,kill,dbg.rpl_fflush,2
amd64,chown,entry.init0,2
amd64,kill,dbg.version_etc,0
amd64,chown,sym.x2nrealloc,0
amd64,chown,dbg.ximemdup,2
amd64,chown,sym.hash_insert_if_absent,0
amd64,chown,sym.i_ring_pop,2
amd64,chown,fcn.00002ae0,2
amd64,chown,dbg.rpl_fts_open,0
amd64,chown,dbg.rpl_fcntl,0
amd64,chroot,sym.quotearg_buffer_restyled,0
amd64,chown,dbg.xirealloc,2
amd64,chown,sym.set_custom_quoting,1
amd64,chroot,sym.quotearg_n_options,4
amd64,chroot,dbg.locale_charset,2
amd64,chown,dbg.locale_charset,2
amd64,chroot,sym.xrealloc,0
amd64,chown,dbg.xnrealloc,0
amd64,chown,dbg.hard_locale,3
amd64,chroot,dbg.quotearg_alloc_mem,2
amd64,chown,dbg.parse_with_separator,0
amd64,chroot,dbg.mgetgroups,0
amd64,chown,sym.xmemdup,2
amd64,chroot,dbg.version_etc,0
amd64,chown,sym.hash_get_next,4
amd64,chroot,sym.x2nrealloc,0
amd64,chown,dbg.i_ring_push,2
amd64,chown,sym.cwd_advance_fd,0
amd64,chown,dbg.fts_alloc,2
amd64,chown,sym.quotearg_n_custom_mem,2
amd64,chroot,sym.parse_user_spec_warn,0
amd64,chroot,dbg.ximemdup,2
amd64,chown,sym.quotearg_n_style,2
amd64,chown,sym.fts_palloc,3
amd64,chroot,fcn.00002c00,2
amd64,chroot,dbg.hard_locale,3
amd64,chroot,sym.quotearg_custom_mem,2
amd64,tail,sym.quotearg_buffer_restyled,0
amd64,chown,sym.hash_get_max_bucket_length,7
amd64,tail,dbg.hash_get_entries,7
amd64,chown,sym.user_group_str,0
amd64,chown,dbg.x2realloc,0
amd64,chroot,dbg.xstrtoumax,0
amd64,tail,sym.set_custom_quoting,1
amd64,chroot,dbg.xpalloc,0
amd64,tail,sym.xcalloc,2
amd64,tail,sym.xwrite_stdout.part.0,2
amd64,tail,sym.xreallocarray,0
amd64,chroot,dbg.quotearg_free,4
amd64,chown,dbg.rpl_fclose,0
amd64,chroot,dbg.quotearg_colon,2
amd64,tail,dbg.dump_remainder,5
amd64,chown,dbg.hash_initialize,3
amd64,chroot,sym.set_custom_quoting,1
amd64,chroot,sym.quotearg_n_style_colon,2
amd64,chown,dbg.parse_user_spec,0
amd64,tail,dbg.usage,0
amd64,chown,dbg.version_etc_arn,0
amd64,tail,dbg.c_strtod,4
amd64,chown,sym.gettext_quote.part.0,0
amd64,tail,sym.hash_get_next,4
amd64,tail,dbg.quotearg_colon,2
amd64,chroot,dbg.parse_with_separator,0
amd64,tail,dbg.hard_locale,3
amd64,chroot,sym.ximalloc,2
amd64,join,sym.quotearg_buffer_restyled,0
amd64,tail,dbg.hash_print_statistics,7
amd64,chroot,sym.quotearg_n_custom_mem,2
amd64,join,dbg.fadvise,2
amd64,tail,dbg.rpl_nanosleep,5
amd64,tail,dbg.hash_clear,7
amd64,join,sym._init,2
amd64,tail,dbg.dtotimespec,2
amd64,join,dbg.set_program_name,5
amd64,tail,dbg.xirealloc,2
amd64,tail,sym.pretty_name.isra.0,2
amd64,tail,dbg.xinmalloc,2
amd64,join,sym.xrealloc,0
amd64,tail,dbg.version_etc,0
amd64,join,dbg.memcoll0,2
amd64,join,dbg.rpl_fflush,2
amd64,join,sym.xcalloc,2
amd64,tail,sym.xireallocarray,2
amd64,join,dbg.xnmalloc,2
amd64,tail,dbg.hash_do_for_each,0
amd64,tail,dbg.posix2_version,3
amd64,tail,sym.quotearg_char,2
amd64,tail,dbg.xpalloc,0
amd64,join,dbg.xinmalloc,2
amd64,tail,dbg.rpl_mbrtowc,2
amd64,tail,dbg.base_len,3
amd64,join,dbg.fopen_safer,0
amd64,tail,sym.quotearg_style,2
amd64,tail,dbg.locale_charset,2
amd64,join,dbg.xzalloc,2
amd64,join,sym.xmalloc,2
amd64,tail,dbg.check_tuning,0
amd64,tail,dbg.xcharalloc,2
amd64,join,dbg.xstrtoul,0
amd64,join,dbg.delseq,4
amd64,join,dbg.xstrdup,2
amd64,tail,dbg.start_bytes,5
amd64,join,sym.quotearg_char,2
amd64,join,dbg.memcoll,2
amd64,join,dbg.version_etc_ar,4
amd64,tail,dbg.__xargmatch_internal,0
amd64,tail,dbg.argmatch,8
amd64,join,dbg.free_spareline,2
amd64,join,sym.string_to_join_field,0
amd64,tail,dbg.hash_remove,10
amd64,join,dbg.strcoll_loop,3
amd64,tail,dbg.check_fspec,0
amd64,join,sym.ximalloc,2
amd64,tail,sym.xrealloc,0
amd64,join,dbg.ximemdup0,2
amd64,tail,dbg.quotearg_alloc_mem,2
amd64,join,sym.xireallocarray,2
amd64,tail,dbg.xstrtod,0
amd64,tail,dbg.start_lines,6
amd64,tail,dbg.mdir_name,4
amd64,join,dbg.close_stream,0
amd64,tail,sym.hash_lookup,4
