icon,similarity,confidence,primary_address,primary_name,primary_type,secondary_address,secondary_name,secondary_type,bb-,bbs,bb+,jmp-,jmps,jmp+
javax.swing.ImageIcon@4644f12b,1.0,0.9918374288468401,00104C60,sub_00104C60,Normal,00102690,sub_00102690,Normal,0,4,0,0,4,0
javax.swing.ImageIcon@4644f12b,1.0,0.9927297418703065,0010E3A0,set_program_name,Normal,00105140,set_program_name,Normal,0,11,0,0,17,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00103000,_init,Normal,00102000,_init,Normal,0,3,0,0,3,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00104C30,sub_00104C30,Normal,00102660,sub_00102660,Normal,0,4,0,0,4,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00104CA0,_FINI_0,Normal,001026D0,_FINI_0,Normal,0,5,0,0,6,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00106AE0,rpl_fclose,Normal,001086D0,rpl_fclose,Normal,0,9,0,0,13,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00106B60,rpl_fflush,Normal,00108750,rpl_fflush,Normal,0,6,0,0,8,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00108A20,rpl_fseeko,Normal,001087A0,rpl_fseeko,Normal,0,9,0,0,11,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010D260,mb_width_aux,Normal,00104B10,mb_width_aux,Normal,0,3,0,0,2,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010D290,mb_copy,Normal,00104B40,mb_copy,Normal,0,5,0,0,6,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010D310,rpl_mbrtowc,Normal,00104BC0,rpl_mbrtowc,Normal,0,7,0,0,10,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010D3A0,mbuiter_multi_next.part.0,Normal,00102770,mbuiter_multi_next.part.0,Normal,0,18,0,0,23,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010E450,gettext_quote.part.0,Normal,001051F0,gettext_quote.part.0,Normal,0,17,0,0,28,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010F950,quotearg_n_options,Normal,001066F0,quotearg_n_options,Normal,0,13,0,0,18,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010FCD0,quotearg_alloc_mem,Normal,00106A70,quotearg_alloc_mem,Normal,0,3,0,0,3,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010FDD0,quotearg_free,Normal,00106B70,quotearg_free,Normal,0,8,0,0,11,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010FEE0,quotearg_n_style,Normal,00106C80,quotearg_n_style,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010FF70,quotearg_n_style_mem,Normal,00106D10,quotearg_n_style_mem,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110000,quotearg_style,Normal,00106DA0,quotearg_style,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110090,quotearg_style_mem,Normal,00106E30,quotearg_style_mem,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110380,quotearg_n_style_colon,Normal,00107120,quotearg_n_style_colon,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110420,quotearg_n_custom,Normal,001071C0,quotearg_n_custom,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001104C0,quotearg_n_custom_mem,Normal,00107260,quotearg_n_custom_mem,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110560,quotearg_custom,Normal,00107300,quotearg_custom,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110600,quotearg_custom_mem,Normal,001073A0,quotearg_custom_mem,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110D50,version_etc_arn,Normal,00107A10,version_etc_arn,Normal,0,21,0,0,30,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001111C0,version_etc_ar,Normal,00107E80,version_etc_ar,Normal,0,4,0,0,6,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001111E0,version_etc_va,Normal,00107EA0,version_etc_va,Normal,0,9,0,0,13,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111280,version_etc,Normal,00107F40,version_etc,Normal,0,9,0,0,13,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111400,xnrealloc,Normal,001080C0,xnrealloc,Normal,0,6,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001114A0,xrealloc,Normal,00108160,xrealloc,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111500,xreallocarray,Normal,001081C0,xreallocarray,Normal,0,6,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111540,xireallocarray,Normal,00108200,xireallocarray,Normal,0,6,0,0,8,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001115B0,xinmalloc,Normal,00108270,xinmalloc,Normal,0,7,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001115F0,x2realloc,Normal,001082B0,x2realloc,Normal,0,8,0,0,11,0
