icon,similarity,confidence,primary_address,primary_name,primary_type,secondary_address,secondary_name,secondary_type,bb-,bbs,bb+,jmp-,jmps,jmp+
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010FCD0,quotearg_alloc_mem,Normal,00106470,quotearg_alloc_mem,Normal,0,3,0,0,3,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010FDD0,quotearg_free,Normal,00106570,quotearg_free,Normal,0,8,0,0,11,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010FEE0,quotearg_n_style,Normal,00106680,quotearg_n_style,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010FF70,quotearg_n_style_mem,Normal,00106710,quotearg_n_style_mem,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110000,quotearg_style,Normal,001067A0,quotearg_style,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110090,quotearg_style_mem,Normal,00106830,quotearg_style_mem,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110380,quotearg_n_style_colon,Normal,00106B20,quotearg_n_style_colon,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110420,quotearg_n_custom,Normal,00106BC0,quotearg_n_custom,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001104C0,quotearg_n_custom_mem,Normal,00106C60,quotearg_n_custom_mem,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110560,quotearg_custom,Normal,00106D00,quotearg_custom,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110600,quotearg_custom_mem,Normal,00106DA0,quotearg_custom_mem,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110D50,version_etc_arn,Normal,00106F20,version_etc_arn,Normal,0,21,0,0,30,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001111C0,version_etc_ar,Normal,00107390,version_etc_ar,Normal,0,4,0,0,6,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001111E0,version_etc_va,Normal,001073B0,version_etc_va,Normal,0,9,0,0,13,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111280,version_etc,Normal,00107450,version_etc,Normal,0,9,0,0,13,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111400,xnrealloc,Normal,001075D0,xnrealloc,Normal,0,6,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001114A0,xrealloc,Normal,00107670,xrealloc,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111500,xreallocarray,Normal,001076D0,xreallocarray,Normal,0,6,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111540,xireallocarray,Normal,00107710,xireallocarray,Normal,0,6,0,0,8,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001115B0,xinmalloc,Normal,00107780,xinmalloc,Normal,0,7,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001115F0,x2realloc,Normal,001077C0,x2realloc,Normal,0,8,0,0,11,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111670,x2nrealloc,Normal,00107840,x2nrealloc,Normal,0,11,0,0,16,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111700,xpalloc,Normal,001078D0,xpalloc,Normal,0,20,0,0,32,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00112DE0,close_stream,Normal,001086A0,close_stream,Normal,0,8,0,0,11,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00112EE0,rpl_fcntl,Normal,00108700,rpl_fcntl,Normal,0,34,0,0,53,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001131C0,hard_locale,Normal,00108A40,hard_locale,Normal,0,9,0,0,13,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00113240,locale_charset,Normal,00108970,locale_charset,Normal,0,3,0,0,2,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00113280,setlocale_null_r,Normal,00108AC0,setlocale_null_r,Normal,0,8,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00113350,atexit,Normal,00108B80,atexit,Normal,0,2,0,0,1,0
javax.swing.ImageIcon@3c06d964,1.0,0.18242552380635632,00103280,closedir,Thunk,00102290,signal,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.26894142136999516,001030D0,ferror,Thunk,00102350,fdopen,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.26894142136999516,001035B0,getc,Thunk,001023B0,fopen,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.6224593312018547,00103040,getenv,Thunk,00102420,re_compile_pattern,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.6224593312018547,001035F0,__ctype_tolower_loc,Thunk,00102030,sigprocmask,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.6224593312018547,00103610,__sprintf_chk,Thunk,00102040,__snprintf_chk,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.6224593312018547,00103628,localtime_r,Thunk,001020A0,unlink,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.7310585786300051,00103350,stat,Thunk,00102450,sigaddset,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.7310585786300051,001034F0,fdopendir,Thunk,00102390,open,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.7310585786300051,001035C0,getdelim,Thunk,00102230,read,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103070,abort,Thunk,00102080,abort,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103080,__errno_location,Thunk,00102090,__errno_location,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103090,strncmp,Thunk,001020B0,strncmp,Thunk,0,1,0,0,0,0
